domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,ip_address,country,vt_available,urlscan_available,whois_available,timestamp
"1ba78984021742.swedencentral.airflow.svc.datafactory.azure.com","https://1ba78984021742.swedencentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:15.827Z"
"1ba7.alb.azure.com","https://1ba7.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:16.626Z"
"1baf5cade14b4ddd9e98b613e4d46929.alb.azure.com","https://1baf5cade14b4ddd9e98b613e4d46929.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:17.420Z"
"1baf5cade14b4ddd9e98b613e4d46929-xds.alb.azure.com","https://1baf5cade14b4ddd9e98b613e4d46929-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:18.206Z"
"1baf.alb.azure.com","https://1baf.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:18.992Z"
"1be135f3eefa46dd9248d3cd74de85d2.alb.azure.com","https://1be135f3eefa46dd9248d3cd74de85d2.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:19.777Z"
"1be135f3eefa46dd9248d3cd74de85d2-xds.alb.azure.com","https://1be135f3eefa46dd9248d3cd74de85d2-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:20.564Z"
"1be1.alb.azure.com","https://1be1.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:21.353Z"
"1bivjgj12fbiwdfro6sm.fashiontrendsupdate.com","https://1bivjgj12fbiwdfro6sm.fashiontrendsupdate.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:22.150Z"
"1c5f7797-c6dc-42fb-9936-69dc2f6e36c2.mein-login.de","https://1c5f7797-c6dc-42fb-9936-69dc2f6e36c2.mein-login.de",3,"blacklist_match","blacklist_match","","login",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:22.941Z"
"1c72acfe-10bb-4742-a704-74466b87cefd.cometahomme.com","https://1c72acfe-10bb-4742-a704-74466b87cefd.cometahomme.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:23.730Z"
"1c8e3069471728.southindia.airflow.svc.datafactory.azure.com","https://1c8e3069471728.southindia.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:24.517Z"
"1c983644241741.centralindia.airflow.svc.datafactory.azure.com","https://1c983644241741.centralindia.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:25.318Z"
"1c9a69e6810b4a678971377cda35f758.alb.azure.com","https://1c9a69e6810b4a678971377cda35f758.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:26.108Z"
"1c9a69e6810b4a678971377cda35f758-xds.alb.azure.com","https://1c9a69e6810b4a678971377cda35f758-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:26.891Z"
"1c9a.alb.azure.com","https://1c9a.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:27.676Z"
"1cb04184851728.uaenorth.airflow.svc.datafactory.azure.com","https://1cb04184851728.uaenorth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:28.463Z"
"1cbd1633cde643ecad049d9f46fe9c2a.alb.azure.com","https://1cbd1633cde643ecad049d9f46fe9c2a.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:29.249Z"
"1cbd1633cde643ecad049d9f46fe9c2a-xds.alb.azure.com","https://1cbd1633cde643ecad049d9f46fe9c2a-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:30.046Z"
"1cbd.alb.azure.com","https://1cbd.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:30.846Z"
"1cd96834221727.westeurope.airflow.svc.datafactory.azure.com","https://1cd96834221727.westeurope.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:31.634Z"
"1cdb532368173.switzerlandnorth.airflow.svc.datafactory.azure.com","https://1cdb532368173.switzerlandnorth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:32.424Z"
"1c.intelliko.ru","https://1c.intelliko.ru",5,"medium_risk","enterprise_target","intel","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:33.231Z"
"1cpcontacts.webmail.pop3.goip.de.weehawkenpaws.com","https://1cpcontacts.webmail.pop3.goip.de.weehawkenpaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:34.025Z"
"1d069371951742.eastus2.airflow.svc.datafactory.azure.com","https://1d069371951742.eastus2.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:34.823Z"
"1d135074601741.canadaeast.airflow.svc.datafactory.azure.com","https://1d135074601741.canadaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:35.610Z"
"1d18018ac45a44a9b58404b283eda828.alb.azure.com","https://1d18018ac45a44a9b58404b283eda828.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:36.405Z"
"1d18018ac45a44a9b58404b283eda828-xds.alb.azure.com","https://1d18018ac45a44a9b58404b283eda828-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:37.214Z"
"1d18.alb.azure.com","https://1d18.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:38.023Z"
"1d584103111736.uaenorth.airflow.svc.datafactory.azure.com","https://1d584103111736.uaenorth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:38.825Z"
"1d7f10c3-f094-49b6-8c76-fc8a1790fb5c.deutschbank.de","https://1d7f10c3-f094-49b6-8c76-fc8a1790fb5c.deutschbank.de",3,"blacklist_match","blacklist_match","","bank",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:39.613Z"
"1dbf2533341739.brazilsouth.airflow.svc.datafactory.azure.com","https://1dbf2533341739.brazilsouth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:40.400Z"
"1dda003d-6938-46b8-a03a-1bb6f40b9b11.vpn.azure.com","https://1dda003d-6938-46b8-a03a-1bb6f40b9b11.vpn.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:41.187Z"
"1dea5880571736.northcentralus.airflow.svc.datafactory.azure.com","https://1dea5880571736.northcentralus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:41.972Z"
"1ded89efe6d94f99b50fb8e1e22e1467.test.alb.azure.com","https://1ded89efe6d94f99b50fb8e1e22e1467.test.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:42.777Z"
"1ded89efe6d94f99b50fb8e1e22e1467-xds.test.alb.azure.com","https://1ded89efe6d94f99b50fb8e1e22e1467-xds.test.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:43.575Z"
"1ded.test.alb.azure.com","https://1ded.test.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:44.377Z"
"1df09874861742.swedencentral.airflow.svc.datafactory.azure.com","https://1df09874861742.swedencentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:45.176Z"
"1e147493271737.eastus.airflow.svc.datafactory.azure.com","https://1e147493271737.eastus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:45.977Z"
"1e1e0034-3ded-4875-b0b4-0f6125dfb40d.vpn.azure.com","https://1e1e0034-3ded-4875-b0b4-0f6125dfb40d.vpn.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:46.776Z"
"1e4d32e691424c54a878c9e02620bce6.alb.azure.com","https://1e4d32e691424c54a878c9e02620bce6.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:47.569Z"
"1e4d32e691424c54a878c9e02620bce6-xds.alb.azure.com","https://1e4d32e691424c54a878c9e02620bce6-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:48.370Z"
"1e4d.alb.azure.com","https://1e4d.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:49.159Z"
"1e5f4588571741.northcentralus.airflow.svc.datafactory.azure.com","https://1e5f4588571741.northcentralus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:49.947Z"
"1e63aa00e065419e85b83d8c6675ba4c.alb.azure.com","https://1e63aa00e065419e85b83d8c6675ba4c.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:50.733Z"
"1e63aa00e065419e85b83d8c6675ba4c-xds.alb.azure.com","https://1e63aa00e065419e85b83d8c6675ba4c-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:51.522Z"
"1e63.alb.azure.com","https://1e63.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:52.307Z"
"1e851264399c4b1eb60f4163e005c5bd.alb.azure.com","https://1e851264399c4b1eb60f4163e005c5bd.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:53.095Z"
"1e851264399c4b1eb60f4163e005c5bd-xds.alb.azure.com","https://1e851264399c4b1eb60f4163e005c5bd-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:53.881Z"
"1e85.alb.azure.com","https://1e85.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:54.666Z"
"1e9c7943181735.westcentralus.airflow.svc.datafactory.azure.com","https://1e9c7943181735.westcentralus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:55.455Z"
"1eab889824173.switzerlandnorth.airflow.svc.datafactory.azure.com","https://1eab889824173.switzerlandnorth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:56.246Z"
"1ec39400291727.southindia.airflow.svc.datafactory.azure.com","https://1ec39400291727.southindia.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:57.036Z"
"1ec54979611737.canadaeast.airflow.svc.datafactory.azure.com","https://1ec54979611737.canadaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:57.818Z"
"1ec99371701742.northcentralus.airflow.svc.datafactory.azure.com","https://1ec99371701742.northcentralus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:58.603Z"
"1ecd03bc593c49b48e7ae32f0e617231.alb.azure.com","https://1ecd03bc593c49b48e7ae32f0e617231.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:02:59.418Z"
"1ecd03bc593c49b48e7ae32f0e617231-xds.alb.azure.com","https://1ecd03bc593c49b48e7ae32f0e617231-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:00.223Z"
"1ecd.alb.azure.com","https://1ecd.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:01.009Z"
"1ee25663591728.canadaeast.airflow.svc.datafactory.azure.com","https://1ee25663591728.canadaeast.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:01.801Z"
"1eeb0060281743.westus.airflow.svc.datafactory.azure.com","https://1eeb0060281743.westus.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:02.605Z"
"1f0c8490251737.southindia.airflow.svc.datafactory.azure.com","https://1f0c8490251737.southindia.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:03.395Z"
"1f2d5713201742.ukwest.airflow.svc.datafactory.azure.com","https://1f2d5713201742.ukwest.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:04.189Z"
"1f447864091738.francecentral.airflow.svc.datafactory.azure.com","https://1f447864091738.francecentral.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:04.977Z"
"1f75.alb.azure.com","https://1f75.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:05.766Z"
"1f75c1aa7a6043f3affc1f915aefec84.alb.azure.com","https://1f75c1aa7a6043f3affc1f915aefec84.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:06.557Z"
"1f75c1aa7a6043f3affc1f915aefec84-xds.alb.azure.com","https://1f75c1aa7a6043f3affc1f915aefec84-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:07.344Z"
"1fa34697191736.uaenorth.airflow.svc.datafactory.azure.com","https://1fa34697191736.uaenorth.airflow.svc.datafactory.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:08.133Z"
"1fb5967a20ce4bf48636fe2990b57b1a.alb.azure.com","https://1fb5967a20ce4bf48636fe2990b57b1a.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:08.925Z"
"1fb5967a20ce4bf48636fe2990b57b1a-xds.alb.azure.com","https://1fb5967a20ce4bf48636fe2990b57b1a-xds.alb.azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","unknown","","","","","","false","true","false","2025-07-07T12:03:09.710Z"
